Estacion;NombreEstacion;longitud2;latitud2;altitud;anio;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;dic
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1980;155,7;219,7;118,2;209,5;45,8;28;15;17,6;75;132,2;154,9;80,3
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1981;180,6;200,3;201,6;179,2;137,2;50,6;23,2;53,2;29;132,2;46,7;83,6
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1982;60,6;109,8;182,8;133;270,7;12,7;10,8;0;127,4;135,8;225,5;85,6
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1983;214,3;49,9;143,7;253,8;167,4;33,3;0;31,8;0;132;209;201,4
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1984;;;186,7;383,4;94,4;132;35,2;24;134,2;159,7;95,6;89,9
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1985;93,9;18,5;143,7;115,1;150,6;48;1,8;18,8;250,7;22,8;52,1;125,2
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1986;218,8;340;226,9;364,9;335,9;42,2;0;24,1;108,9;84,6;167,3;199,3
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1987;112,8;32,3;187,6;227,3;364,4;21,7;51,7;63,4;75,6;62,8;19,5;0
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1988;63,9;88,2;192,7;310,7;356,7;92,4;;;135,4;154,9;;
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1990;;;82,1;296,3;83,4;25,8;;;;;175,7;
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1991;;;114,7;;;45;24,6;4,3;87,8;114;175,7;190,2
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1992;98,7;70,3;114,7;96,3;101,5;20,5;21,8;12,5;85,4;124,1;77,4;33,8
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1993;158,9;174,5;363,7;206,5;69,7;133,1;14,3;14;;123,2;72,8;79,8
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1994;89;142,8;155,1;190,3;131,8;28,7;9,3;6,2;29,9;56,6;131,4;125,8
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1995;0;0;76,2;143,4;56,3;59,1;182,4;51,1;6,4;71,4;38,4;62,6
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1996;132,1;70,3;173,2;114,4;117,5;30,2;0;25,7;93,1;66,8;47,1;66,3
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1997;154;19,9;42,7;113,2;80,3;12;14,6;22,2;54,5;39,8;120,3;58,1
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1998;81,8;60,1;52,7;119,5;107,4;23,4;19,2;49,6;44,1;97,4;104;32,9
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;1999;;185;166,1;106,8;113,9;100,6;6,3;27,3;122,8;143,2;73,4;282,8
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2000;132,2;158,2;202,2;171,7;213,8;100,5;74;;128,5;71,7;1,1;32,6
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2001;159,9;190,8;104,9;31,4;28,2;1,3;0;0;0;0;58,1;173,6
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2002;65,1;48,4;201,3;190,4;67,3;30;19,3;0,8;18;140,7;206,8;157,2
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2003;87,6;204;120,8;165,5;171,4;100,1;13;8,7;89,5;;155,6;202,5
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2004;108,8;102,5;67,9;115,8;155,4;19,3;32,1;0;87,2;119,9;146,8;190,3
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2005;45,9;238,2;201;141,6;74,2;55;42,9;41,2;45,2;69,8;105,7;239,8
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2006;132,9;175,9;135,5;222,8;90,7;91,2;10;22,8;75,9;88,7;242,8;146,2
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2007;139,4;45,7;195,3;206,4;154;44;66,7;32,2;16,7;142,3;279,3;137
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2008;280,9;210,7;212,2;271,5;256,7;84,7;42,5;91,3;97;132,3;148,7;152,7
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2009;309,3;195,2;326,1;138,9;104,7;75,3;9,4;34,2;9,5;89,3;82,2;228,8
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2010;54,1;138,5;106,2;308,8;133,5;109,9;108,1;26,3;76,4;69,3;203,6;260,6
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2011;278,2;220,2;;257,3;70,6;63,8;66,2;47,7;66,6;206,2;25,2;150,1
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2012;;197,5;178,1;219,1;50,6;30,2;19,3;17,4;35,8;137,1;134,4;55,1
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2013;101,1;244;120,7;95,3;268,9;6,2;9,6;60,4;28,8;151,7;71,9;68,6
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2014;136,9;152;309,8;98,7;218,5;28,8;8,5;41,1;56,9;146,1;81,9;84,2
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2015;147,9;55;249,5;;105,4;19,1;23,6;14,4;23,7;94,3;198,6;53,5
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2017;;;;180,7;193,4;156,8;8;59,2;42,6;161,9;128,1;226,8
M0113;UYUMBICHO;-78,53083333;-0,397222222;2740;2018;81,9;;;;;;;;;;;
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1964;;;;;85;66,2;59,1;28,8;59,4;67,3;150,7;94,5
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1965;37;26,8;88,4;305,2;112,2;9,4;1;31,3;75,9;217;252,3;143,4
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1966;11,5;36,4;108,1;97,7;100,5;56,8;13,2;18,4;59,7;165,2;100,8;75,1
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1967;34;152,5;99,7;79,4;83,6;1,5;34;4,1;23;;42,8;20,6
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1968;40,4;173,8;67,5;126,9;40,2;59,8;5,9;51,5;130;149,2;126,4;99,4
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1969;70,3;69,3;173,9;216,2;56,2;52;0;3,3;136,4;160,3;95,4;74,7
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1970;86,9;202,9;17,1;92,1;159,7;39,7;2,6;5,6;39,5;41,3;180,6;32,2
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1971;237,7;149,6;210,7;187,5;74,8;70,4;14,5;3,3;53,7;197,1;112,4;73,9
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1972;113,1;137,4;218,3;157;125,4;61,9;28,2;32,5;49,6;59,9;;106,4
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1973;73,4;72,2;116,1;239;72;25,5;15,6;103,1;146,3;58,4;46,9;105,4
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1974;94,4;187,1;123,8;309,1;61,8;45,3;7,9;5,2;78,2;117,1;108,1;92,9
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1975;54,5;167,1;201,1;62,6;115,6;36,5;83,8;34,9;42,2;132,2;111,3;62
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1976;83;51;181,3;102,1;31,9;34,3;1,3;0;61,6;114,4;146,6;70,6
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1977;24,9;39,8;83,2;75,5;13,4;45;1,6;39;99,4;154,2;21,4;110,4
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1978;51,4;80,4;83,5;179,8;78,2;2,8;40,3;0,6;86,7;14,2;53,2;57,5
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1979;33,2;31,1;130,4;141;121,5;29,2;9,8;73,7;103,4;55,5;31,2;46,5
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1980;70,2;172,4;58,8;128,1;22,3;8,3;2,9;15,4;58,7;120,7;168,7;51,1
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1981;17;66,2;141,8;187;110,9;26,5;18,6;58,3;17,8;53,7;60,3;87,2
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1982;89,7;62,2;115,1;129,4;171,1;3;19,2;1,6;90,5;173,3;149,8;166,5
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1983;67,9;84,8;222,5;113,2;100,5;9,8;0,6;4,9;9,4;151,2;189,7;205
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1984;133,3;199,2;124,1;171,3;89,1;25,9;12,8;60,3;132,3;86,9;125,3;12,4
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1985;38,4;69,4;39,2;198,4;117,7;13,1;5,4;8,1;134,3;107,4;72,7;101,2
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1986;103,9;122,4;154,9;139,1;46,7;10,6;0;0;52,6;98;106,2;39,3
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1987;73,1;44,2;103,7;149,9;113,5;32,2;37;15,8;48,9;95,2;7,3;31,7
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1988;56,3;58,3;17,9;190;100,3;72,2;30,7;44,7;72,1;94,8;157,7;60,1
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1989;92,2;61,3;194,4;79,4;61,9;64,9;25,5;15,1;81,4;195,2;29,1;11,4
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1990;33,7;65,8;88,5;84,9;20,5;18,1;19,8;37,4;37,4;189,2;76,1;57,2
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1991;93;43,4;106,7;23;126,6;59,7;28,4;0,1;84,8;65,8;174;58,9
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1992;15,9;38,2;80,1;46;53,2;9,6;0;2,5;94;39,5;139,1;24,1
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1993;93,7;129,4;184,5;147,2;98,7;18,8;22,8;0;59,1;118,6;48,3;158,3
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1994;172,6;76,7;150,9;101,7;59,6;0;7;3,5;19,6;37,9;213,9;43,2
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1995;2,9;61,6;171,9;117,8;64,3;48,1;17,7;27,7;0;228,8;286,4;101,5
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1996;85,2;122,3;76,9;81,4;161,7;40;24;12,4;77,4;124,1;23;38,2
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1997;194,2;48,3;167,9;40,3;52,2;42,9;0;0;115,6;129,8;156,1;48,9
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1998;36,1;60,8;95,5;87,3;;10,8;20,4;10;13,1;87,9;121,1;24,7
M0114;TUMBACO;-78,41388889;-0,233333333;2348;1999;60,2;118,7;;118,6;32,7;25,6;0;41,6;86,7;147,1;125,8;77,5
M0114;TUMBACO;-78,41388889;-0,233333333;2348;2000;118,3;130,4;120,4;139,2;;;20,3;6,6;56,5;22,7;51;91,1
M0114;TUMBACO;-78,41388889;-0,233333333;2348;2001;38,2;29,4;;;33,2;3;;0;37,3;6,7;37,2;36,7
M0114;TUMBACO;-78,41388889;-0,233333333;2348;2002;;63,4;116,1;177,8;50,7;19,2;0;0;28,2;;91,4;122,3
M0114;TUMBACO;-78,41388889;-0,233333333;2348;2003;;46;79;;;;;;;;;
M0114;TUMBACO;-78,41388889;-0,233333333;2348;2012;283,5;;;;;;;;;;;
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1960;;36,1;55,2;20,7;15,1;1;4,2;4,4;30,7;17,6;5,6;34
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1961;;;;;;;;;;90,2;;
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1962;48;41,1;60,3;;;;;2;;41,2;45,3;27,2
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1963;73,1;22,6;55,4;;;;;;32,6;21,6;33;30,8
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1964;4,9;38,7;24,8;66,1;44,2;33,7;16,5;11,2;24,9;35,6;46,2;49,5
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1965;32,7;15;29,2;200,3;51;11,4;2;3,3;42,1;60,1;142,1;40,6
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1966;23,5;35;43,2;46,9;55;43,5;12,7;13,4;32,2;61,4;44,6;15,7
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1967;20;66,1;39,6;16,5;31,7;15,1;8,9;5,6;11,9;69,8;15,5;22,2
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1968;49,1;69,7;95,7;72,9;3,4;39,7;3,3;21,1;73,3;76,4;46,1;
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1969;13,4;44,4;48;78;45,8;31,1;0;7,4;65,1;75,9;75,4;39,4
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1970;68,3;117,7;46,2;33,7;147,6;45,9;10,9;5;18,7;35;74,8;25,6
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1971;73,1;96,3;83,2;56;66,5;38;2,9;3,1;;;;
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1972;;;;;;;8,1;11,7;27,4;33,7;48,3;23,7
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1973;12,4;21;12,5;24,2;14,8;11,7;8,3;22,8;35,6;81,2;14,3;46,5
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1974;43,2;41,4;59,3;50,3;42,1;31,5;6,6;0;24,7;;69,3;74,1
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1975;22,6;72,1;56,9;74,8;85,5;31,1;37,9;27;28,8;46,9;43,7;11,8
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1976;10,7;29,7;51,2;60,8;31,3;6,7;0;0;1,1;;;
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1977;;;;;;;;22;51,2;50,6;17,1;41,4
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1978;12;50;62,5;64,9;44,3;1,5;19,8;2,8;34,4;0,2;5,5;33,2
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1979;25,1;35,4;63,3;63,5;62,8;11,3;16,2;42,3;61,6;12,3;9;22,6
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1980;57,1;87,1;33,8;107,4;7,6;7,3;0,8;18,8;23,5;66,8;37;28
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1981;9,8;28,2;85,1;92,5;34,2;7,1;5,9;13,8;7,9;14,3;47;44,9
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1982;24;32,3;48,5;92,5;103,5;2,8;15,2;4,8;19,5;76,8;99,4;93,5
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1983;33,3;42,5;92,9;88,8;35,7;8,1;2,8;11,3;4,8;47,4;62;57,1
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1984;19,5;90,9;44,7;76,4;15,9;22,4;8,2;3,6;;51,8;60,2;17,5
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1985;19,6;23,2;26,3;79,3;67,8;20,3;2,8;20,5;31,9;11,6;23,7;24,4
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1986;16,2;57,9;85,4;69,1;61,7;1;3;0,7;17,2;79,4;31,3;19,7
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1987;48,3;33,3;51,9;55,9;87,1;0,3;5,5;14,6;43,5;19,5;0;10,5
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1988;29,5;32,9;12,4;148,6;44,6;49,4;23,4;18,2;52,5;38;58,2;18,9
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1989;77,5;43,7;79,6;43,4;69,9;35,8;5,4;5,8;75,4;63,5;6,3;23,5
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1990;12,7;36;23,5;48,3;14,5;17,7;15,5;6,1;8;136,1;7,6;30
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1991;60,3;9,1;53,1;34,1;69,7;15;13;3,4;26;6;78,4;39,2
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1992;18,4;36,2;19,5;60,7;44,2;13,9;2,6;2,1;34,2;35,9;30,1;17,8
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1993;78,9;90,8;107,3;132,3;41,9;1;0;0;30,3;47,8;42,1;40,3
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1994;68,9;121,5;130,1;59,5;95,8;0;0;0;0,6;48,3;76,7;0
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1995;10,4;22,2;90,4;0,5;10,8;78,2;0;0;0,4;72,8;;0
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1996;26,8;8,5;46,6;88,2;142,1;2,2;;0;27,8;22,6;38,4;63,7
M0115;SAN ANTONIO DE PICHINCHA;-78,43694444;-0,010277778;2430;1997;101,8;14;103,4;55,4;0;0;0;0;32,6;92,2;22,6;2,4
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1962;;;;;;;;;;;51,8;33,2
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1963;391,3;179,2;314,9;220,8;150,6;44,1;;9;30,5;25,9;35,2;254,2
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1964;249,2;164,4;165,3;279,6;138,5;170,3;68;115;64,6;111;191,9;116,9
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1965;278,2;138,9;284,1;392,1;213,4;141,9;23,6;20,1;153,3;167,1;126,8;215,3
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1966;268,7;263,3;318,5;185,9;253,6;65,1;36,2;83,2;90,7;215,5;63,4;153,4
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1967;362,3;479,7;399,4;114;236,2;91,6;35,8;23,9;51,5;96,6;27;80,2
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1968;280,2;152,4;518,1;320,9;82,2;43,8;81,3;25,7;97,9;113,9;130,8;126,9
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1969;162,8;241,7;422,4;557,7;133,5;222,7;26,7;18,6;58;42;82;352,8
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1970;501,7;327,6;123,1;491;263,3;38,8;32,9;19,6;126,9;85,5;116,7;160,6
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1971;395;414,9;619,7;310,8;170,3;158,8;36,9;116,5;151,3;179,5;160,7;193,7
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1972;460,6;391,4;482,6;327;394,7;402,1;104,7;85,9;219,3;253,9;152,5;337,6
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1973;317,9;479;570,2;628,8;329,9;181,8;71,7;117,5;90,3;154,5;81,9;163,8
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1974;283;502,5;540,1;427,8;254,6;114,9;24,4;39,1;67,5;85,8;213,2;165,1
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1975;212,9;420;376,2;368,7;344,2;208,7;38,2;166,6;143,2;94,7;53,7;155,6
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1976;480,2;437,5;440,5;441,1;296,7;120,6;20,4;53,1;30,4;22,4;154,1;255,8
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1977;274;192,9;465,4;287,3;98,9;118,7;49,5;22,4;115,3;48,2;14,6;209,2
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1978;302,6;322,7;263,5;388,6;326,5;19,1;71,4;7,8;111,7;29,4;20,1;195
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1979;138,5;167,4;318,8;;143,4;52,5;24,9;30,6;27,3;0;18,4;50,2
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1980;328,9;385,6;197,7;441,8;342,9;190,4;2,4;0;0;75,8;113,3;100,1
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1981;209,2;727,8;910,5;428,8;147,9;80,9;85;156,1;227,5;103,7;73,6;132,9
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1982;313,7;142,5;289,3;462,9;215,7;17;50,8;95,5;217,6;363,3;555,2;415,3
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1983;390,2;229,5;551,8;361,7;210,6;123,2;;;;;;
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1985;458,2;;;;;;;34;43,5;28,9;70,1;247,3
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1986;458,2;446,9;221,6;404,2;232,2;49,1;6,6;0;30;45,5;160,6;161,6
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1987;368,7;234,7;309,9;246,9;278,8;74,9;65;85,2;94,8;61,4;16,8;122,6
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1989;467,4;364,3;249,2;332,3;224,7;111,7;31,2;;;;75,3;193,1
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1990;172,7;545;310,5;420;142,8;52,6;45;36,9;55,7;183,4;75,1;140,5
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1991;336,3;378,7;496,3;328,1;386,1;143,8;101,7;32,4;67,7;64,4;157,8;156,2
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1992;395,3;334;447,6;405,6;316;116,4;25,8;31,5;119,1;35,4;10,4;80,6
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1993;249,2;;230,9;364,8;225,2;66;67;26,5;199,1;120,8;93,1;189,1
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1994;559,3;321,1;;549,3;229,5;144,3;41,9;31,9;145,6;158,6;340,6;475,1
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1995;438,3;405,7;442,4;681,3;412,7;532,9;409,8;201,8;125;224,5;70,9;69,1
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1996;505,4;360,7;413,7;523,2;464,4;152,9;32,7;62,6;139,6;97,3;97,3;221,9
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1997;550,7;213,2;381,1;206,1;167,6;192,8;37,5;0;260,1;401,2;508,3;242,2
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1998;176,8;387,2;486,3;668,6;368;317,8;207;10;188,7;334,3;297,8;73,6
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;1999;573;537,1;394,6;516,6;407,9;520,8;97;127,3;551,5;298,7;403,5;418
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2000;659,4;405,8;619,1;675,6;550,7;209,7;122,1;382,6;220,2;22;70,5;309,2
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2001;483,6;519,4;460,5;655;391,9;379,6;97;0;473,3;0;191,7;516,1
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2002;626,7;694,1;754,3;901,7;882,3;12;410,7;0;57,1;560,2;590,2;771,8
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2003;745,7;720;922,9;773,4;664,6;472,1;0;210,1;649;649,2;584,5;568,2
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2004;306,1;446,2;580,8;869,2;546,7;0;17,7;37,2;430,8;390,4;161,2;367,9
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2005;753,6;566,6;671,4;397,7;45,9;106,9;158,4;0;74,6;481,8;315,7;459,6
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2006;409,6;268,6;318,9;533,2;164,1;0;71,5;107,1;36,2;74,7;169,7;169,2
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2007;125,9;272,7;491,2;410,9;298,4;283,7;126,9;221,4;173,5;361,9;278,2;205,2
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2008;260,2;373,4;537,9;430,5;243,4;325,9;301,9;360,1;169,9;301;307,7;453,8
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2009;610,6;336,3;627,3;470;516,8;381,5;178,2;195,8;0;45;142,3;440,4
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2010;331,3;345,2;407,3;288,1;281;288,5;431,6;71,8;473,2;393,9;401,3;603,7
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2011;666,2;462,4;365,6;;;;347,5;329,5;433,2;491,6;589,7;685,5
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2012;908,3;872,9;888,9;649,9;657,7;647,7;215,7;0;79,2;472,9;608,8;584,2
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2013;428,5;547;773,7;384,2;172,5;490,5;596;370,3;225,1;336;143,5;409,6
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2014;705,3;538;669,2;541,1;515,3;147,6;0;0;209,8;138,4;372,7;317,9
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2015;439,5;559,7;628;437;520,5;9,2;476,8;0;105,7;417,7;445,4;460,9
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2016;450;606,4;637,1;450,9;397,4;216,2;;;;;;
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2017;;;;;;;;;505,2;521,6;490,5;471,6
M0116;CHIRIBOGA;-78,75777778;-0,230277778;1750;2018;486;502,4;401,3;402;502;;;;;;;
M0117;MACHACHI;-78,54055556;-0,524166667;2944;1963;;;;;28,8;33,5;70,4;1,3;18,5;52,8;70,2;80,3
M0117;MACHACHI;-78,54055556;-0,524166667;2944;1964;15,4;52;67,7;157,4;57,4;80,2;22,2;83;60,7;66,6;88,1;106,1
M0117;MACHACHI;-78,54055556;-0,524166667;2944;1965;72,5;47,4;112;157,1;56,7;19,9;10,8;24,6;64,8;161,6;131,1;94,2
M0117;MACHACHI;-78,54055556;-0,524166667;2944;1966;83,5;64,1;82,8;78,2;94,3;54,2;20,4;17,8;65,2;71,9;76,9;102,1
M0117;MACHACHI;-78,54055556;-0,524166667;2944;1967;99,8;117,1;69,8;20,5;71,5;42,9;43,5;15,4;35,5;154,5;67,3;61,2
M0117;MACHACHI;-78,54055556;-0,524166667;2944;1968;89,1;136,4;103,7;132,9;14,6;57,8;32,3;38,2;88,6;109,1;56,3;34,7
M0117;MACHACHI;-78,54055556;-0,524166667;2944;1969;64,2;107,7;158,7;153,8;48,1;122,1;3,6;18,8;73,3;90,6;96,4;97,3
M0117;MACHACHI;-78,54055556;-0,524166667;2944;1970;108,5;179;115,4;105;157,7;45;27,8;16,2;95,7;65,2;98,9;119
M0117;MACHACHI;-78,54055556;-0,524166667;2944;1971;167,6;200,9;202,2;117,4;59,6;89,3;32,9;67,9;89,8;86,5;99,4;74,8
